year,match_date,stage,stadium,home_name,home_final_score,away_final_score,away_name,win_condition,home_half_score,away_half_score,match_id
1930,13 Jul 1930 - 15:00,Group 1,Pocitos,France,4,1,Mexico, ,3,0,1096
1930,13 Jul 1930 - 15:00,Group 4,Parque Central,USA,3,0,Belgium, ,2,0,1090
1930,14 Jul 1930 - 12:45,Group 2,Parque Central,Yugoslavia,2,1,Brazil, ,2,0,1093
1930,14 Jul 1930 - 14:50,Group 3,Pocitos,Romania,3,1,Peru, ,1,0,1098
1930,15 Jul 1930 - 16:00,Group 1,Parque Central,Argentina,1,0,France, ,0,0,1085
1930,16 Jul 1930 - 14:45,Group 1,Parque Central,Chile,3,0,Mexico, ,1,0,1095
1930,17 Jul 1930 - 12:45,Group 2,Parque Central,Yugoslavia,4,0,Bolivia, ,0,0,1092
1930,17 Jul 1930 - 14:45,Group 4,Parque Central,USA,3,0,Paraguay, ,2,0,1097
1930,18 Jul 1930 - 14:30,Group 3,Estadio Centenario,Uruguay,1,0,Peru, ,0,0,1099
1930,19 Jul 1930 - 12:50,Group 1,Estadio Centenario,Chile,1,0,France, ,0,0,1094
1930,19 Jul 1930 - 15:00,Group 1,Estadio Centenario,Argentina,6,3,Mexico, ,3,1,1086
1930,20 Jul 1930 - 13:00,Group 2,Estadio Centenario,Brazil,4,0,Bolivia, ,1,0,1091
1930,20 Jul 1930 - 15:00,Group 4,Estadio Centenario,Paraguay,1,0,Belgium, ,1,0,1089
1930,21 Jul 1930 - 14:50,Group 3,Estadio Centenario,Uruguay,4,0,Romania, ,4,0,1100
1930,22 Jul 1930 - 14:45,Group 1,Estadio Centenario,Argentina,3,1,Chile, ,2,1,1084
1930,26 Jul 1930 - 14:45,Semi-finals,Estadio Centenario,Argentina,6,1,USA, ,1,0,1088
1930,27 Jul 1930 - 14:45,Semi-finals,Estadio Centenario,Uruguay,6,1,Yugoslavia, ,3,1,1101
1930,30 Jul 1930 - 14:15,Final,Estadio Centenario,Uruguay,4,2,Argentina, ,1,2,1087
1934,27 May 1934 - 16:30,Preliminary round,Stadio Benito Mussolini,Austria,3,2,France,Austria win after extra time ,0,0,1104
1934,27 May 1934 - 16:30,Preliminary round,Giorgio Ascarelli,Hungary,4,2,Egypt, ,2,2,1119
1934,27 May 1934 - 16:30,Preliminary round,San Siro,Switzerland,3,2,Netherlands, ,2,1,1133
1934,27 May 1934 - 16:30,Preliminary round,Littorale,Sweden,3,2,Argentina, ,1,1,1102
1934,27 May 1934 - 16:30,Preliminary round,Giovanni Berta,Germany,5,2,Belgium, ,1,2,1108
1934,27 May 1934 - 16:30,Preliminary round,Luigi Ferraris,Spain,3,1,Brazil, ,3,0,1111
1934,27 May 1934 - 16:30,Preliminary round,Nazionale PNF,Italy,7,1,USA, ,3,0,1135
1934,27 May 1934 - 16:30,Preliminary round,Littorio,Czechoslovakia,2,1,Romania, ,0,1,1141
1934,31 May 1934 - 16:30,Quarter-finals,Stadio Benito Mussolini,Czechoslovakia,3,2,Switzerland, ,1,1,1143
1934,31 May 1934 - 16:30,Quarter-finals,San Siro,Germany,2,1,Sweden, ,0,0,1129
1934,31 May 1934 - 16:30,Quarter-finals,Giovanni Berta,Italy,1,1,Spain, ,0,0,1122
1934,31 May 1934 - 16:30,Quarter-finals,Littorale,Austria,2,1,Hungary, ,1,0,1106
1934,01 Jun 1934 - 16:30,Quarter-finals,Giovanni Berta,Italy,1,0,Spain, ,1,0,1123
1934,03 Jun 1934 - 16:30,Semi-finals,San Siro,Italy,1,0,Austria, ,1,0,1107
1934,03 Jun 1934 - 16:30,Semi-finals,Nazionale PNF,Czechoslovakia,3,1,Germany, ,1,0,1130
1934,07 Jun 1934 - 18:00,Match for third place,Giorgio Ascarelli,Germany,3,2,Austria, ,3,1,1105
1934,10 Jun 1934 - 17:30,Final,Nazionale PNF,Italy,2,1,Czechoslovakia,Italy win after extra time ,0,0,1134
1938,04 Jun 1938 - 17:00,First round,Parc des Princes,Switzerland,1,1,Germany, ,0,0,1165
1938,05 Jun 1938 - 17:00,First round,Velodrome Municipale,Hungary,6,0,Dutch East Indies, ,4,0,1173
1938,05 Jun 1938 - 17:00,First round,Stade Olympique,France,3,1,Belgium, ,2,1,1146
1938,05 Jun 1938 - 17:00,First round,Stade Municipal,Cuba,3,3,Romania, ,0,0,1156
1938,05 Jun 1938 - 17:00,First round,Stade V�lodrome,Italy,2,1,Norway,Italy win after extra time ,0,0,1179
1938,05 Jun 1938 - 17:30,First round,Stade de la Meinau,Brazil,6,5,Poland,Brazil win after extra time ,0,0,1150
1938,05 Jun 1938 - 18:30,First round,Cavee Verte,Czechoslovakia,3,0,Netherlands,Czechoslovakia win after extra time ,0,0,1172
1938,09 Jun 1938 - 18:00,First round,Stade Municipal,Cuba,2,1,Romania, ,0,1,1157
1938,09 Jun 1938 - 18:00,First round,Parc des Princes,Switzerland,4,2,Germany, ,1,2,1166
1938,12 Jun 1938 - 17:00,Quarter-finals,Stade du Parc Lescure,Brazil,1,1,Czechoslovakia, ,0,0,1152
1938,12 Jun 1938 - 17:00,Quarter-finals,Victor Boucquey,Hungary,2,0,Switzerland, ,1,0,1175
1938,12 Jun 1938 - 17:00,Quarter-finals,Fort Carree,Sweden,8,0,Cuba, ,4,0,1158
1938,12 Jun 1938 - 17:00,Quarter-finals,Stade Olympique,Italy,3,1,France, ,1,1,1164
1938,14 Jun 1938 - 18:00,Quarter-finals,Stade du Parc Lescure,Brazil,2,1,Czechoslovakia, ,0,1,1153
1938,16 Jun 1938 - 18:00,Semi-finals,Parc des Princes,Hungary,5,1,Sweden, ,3,1,1176
1938,16 Jun 1938 - 18:00,Semi-finals,Stade V�lodrome,Italy,2,1,Brazil, ,0,0,1149
1938,19 Jun 1938 - 17:00,Match for third place,Stade du Parc Lescure,Brazil,4,2,Sweden, ,1,2,1151
1938,19 Jun 1938 - 17:00,Final,Stade Olympique,Italy,4,2,Hungary, ,3,1,1174
1950,24 Jun 1950 - 15:00,Group 1,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,4,0,Mexico, ,1,0,1187
1950,25 Jun 1950 - 15:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,England,2,0,Chile, ,1,0,1192
1950,25 Jun 1950 - 15:00,Group 2,Durival de Brito,Spain,3,1,USA, ,0,1,1208
1950,25 Jun 1950 - 15:00,Group 3,Pacaembu,Sweden,3,2,Italy, ,2,1,1219
1950,25 Jun 1950 - 15:00,Group 1,Independencia,Yugoslavia,3,0,Switzerland, ,0,0,1230
1950,28 Jun 1950 - 15:00,Group 1,Pacaembu,Brazil,2,2,Switzerland, ,2,1,1188
1950,28 Jun 1950 - 15:00,Group 1,Eucaliptos,Yugoslavia,4,1,Mexico, ,2,0,1225
1950,29 Jun 1950 - 15:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Spain,2,0,Chile, ,2,0,1193
1950,29 Jun 1950 - 15:30,Group 3,Durival de Brito,Sweden,2,2,Paraguay, ,2,1,1228
1950,29 Jun 1950 - 15:00,Group 2,Independencia,USA,1,0,England, ,1,0,1202
1950,01 Jul 1950 - 15:00,Group 1,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,2,0,Yugoslavia, ,1,0,1191
1950,02 Jul 1950 - 15:00,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Spain,1,0,England, ,0,0,1199
1950,02 Jul 1950 - 15:00,Group 3,Pacaembu,Italy,2,0,Paraguay, ,1,0,1218
1950,02 Jul 1950 - 15:00,Group 4,Independencia,Uruguay,8,0,Bolivia, ,4,0,1185
1950,02 Jul 1950 - 15:40,Group 1,Eucaliptos,Switzerland,2,1,Mexico, ,2,0,1222
1950,02 Jul 1950 - 15:00,Group 2,Ilha do Retiro,Chile,5,2,USA, ,2,0,1194
1950,09 Jul 1950 - 15:00,Group 6,Pacaembu,Uruguay,2,2,Spain, ,1,2,1207
1950,09 Jul 1950 - 15:00,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,7,1,Sweden, ,3,0,1189
1950,13 Jul 1950 - 15:00,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Brazil,6,1,Spain, ,3,0,1186
1950,13 Jul 1950 - 15:00,Group 6,Pacaembu,Uruguay,3,2,Sweden, ,1,2,1231
1950,16 Jul 1950 - 15:00,Group 6,Pacaembu,Sweden,3,1,Spain, ,2,0,1206
1950,16 Jul 1950 - 15:00,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Uruguay,2,1,Brazil, ,0,0,1190
1954,16 Jun 1954 - 18:00,Group 3,Wankdorf Stadium,Uruguay,2,0,Czechoslovakia, ,0,0,1315
1954,16 Jun 1954 - 18:00,Group 3,Hardturm,Austria,1,0,Scotland, ,1,0,1236
1954,16 Jun 1954 - 18:00,Group 1,Charmilles,Brazil,5,0,Mexico, ,4,0,1249
1954,16 Jun 1954 - 18:00,Group 1,La Pontaise,Yugoslavia,1,0,France, ,1,0,1276
1954,17 Jun 1954 - 18:00,Group 2,Wankdorf Stadium,Germany FR,4,1,Turkey, ,1,1,1283
1954,17 Jun 1954 - 18:00,Group 2,Hardturm,Hungary,9,0,Korea Republic, ,4,0,1294
1954,17 Jun 1954 - 18:10,Group 4,St. Jakob,England,4,4,Belgium, ,0,0,1240
1954,17 Jun 1954 - 17:50,Group 4,La Pontaise,Switzerland,2,1,Italy, ,1,1,1300
1954,19 Jun 1954 - 16:50,Group 3,St. Jakob,Uruguay,7,0,Scotland, ,2,0,1313
1954,19 Jun 1954 - 17:00,Group 3,Hardturm,Austria,5,0,Czechoslovakia, ,4,0,1238
1954,19 Jun 1954 - 17:10,Group 1,Charmilles,France,3,2,Mexico, ,1,0,1275
1954,19 Jun 1954 - 17:00,Group 1,La Pontaise,Brazil,1,1,Yugoslavia, ,0,0,1252
1954,20 Jun 1954 - 16:50,Group 2,St. Jakob,Hungary,8,3,Germany FR, ,3,1,1277
1954,20 Jun 1954 - 17:00,Group 2,Charmilles,Turkey,7,0,Korea Republic, ,4,0,1304
1954,20 Jun 1954 - 17:10,Group 4,Wankdorf Stadium,England,2,0,Switzerland, ,1,0,1263
1954,20 Jun 1954 - 17:00,Group 4,Comunale di Cornaredo,Italy,4,1,Belgium, ,1,0,1243
1954,23 Jun 1954 - 18:00,Group 2,Hardturm,Germany FR,7,2,Turkey, ,3,1,1284
1954,23 Jun 1954 - 18:00,Group 4,St. Jakob,Switzerland,4,1,Italy, ,1,0,1301
1954,26 Jun 1954 - 17:00,Quarter-finals,St. Jakob,Uruguay,4,2,England, ,2,1,1264
1954,26 Jun 1954 - 17:00,Quarter-finals,La Pontaise,Austria,7,5,Switzerland, ,5,4,1237
1954,27 Jun 1954 - 17:00,Quarter-finals,Charmilles,Germany FR,2,0,Yugoslavia, ,1,0,1285
1954,27 Jun 1954 - 17:00,Quarter-finals,Wankdorf Stadium,Hungary,4,2,Brazil, ,2,1,1248
1954,30 Jun 1954 - 18:00,Semi-finals,St. Jakob,Germany FR,6,1,Austria, ,1,0,1233
1954,30 Jun 1954 - 18:00,Semi-finals,La Pontaise,Hungary,4,2,Uruguay,Hungary win after extra time ,0,0,1295
1954,03 Jul 1954 - 17:00,Match for third place,Hardturm,Austria,3,1,Uruguay, ,1,1,1239
1954,04 Jul 1954 - 17:00,Final,Wankdorf Stadium,Germany FR,3,2,Hungary, ,2,2,1278
1958,08 Jun 1958 - 14:00,Group 3,Rasunda Stadium,Sweden,3,0,Mexico, ,1,0,1415
1958,08 Jun 1958 - 19:00,Group 4,Nya Ullevi,Soviet Union,2,2,England, ,1,0,1372
1958,08 Jun 1958 - 19:00,Group 1,Malmo Stadion,Argentina,1,3,Germany FR, ,1,2,1323
1958,08 Jun 1958 - 19:00,Group 3,Jarnvallen,Hungary,1,1,Wales, ,1,1,1407
1958,08 Jun 1958 - 19:00,Group 2,Idrottsparken,France,7,3,Paraguay, ,2,2,1386
1958,08 Jun 1958 - 19:00,Group 2,Arosvallen,Yugoslavia,1,1,Scotland, ,1,0,1434
1958,08 Jun 1958 - 19:00,Group 4,Rimnersvallen,Brazil,3,0,Austria, ,1,0,1326
1958,08 Jun 1958 - 19:00,Group 1,Orjans Vall,Northern Ireland,1,0,Czechoslovakia, ,1,0,1421
1958,11 Jun 1958 - 19:00,Group 4,Nya Ullevi,Brazil,0,0,England, ,0,0,1339
1958,11 Jun 1958 - 19:00,Group 3,Rasunda Stadium,Mexico,1,1,Wales, ,0,1,1418
1958,11 Jun 1958 - 19:00,Group 2,Idrottsparken,Paraguay,3,2,Scotland, ,2,1,1423
1958,11 Jun 1958 - 19:00,Group 2,Arosvallen,Yugoslavia,3,2,France, ,1,1,1388
1958,11 Jun 1958 - 19:00,Group 4,Ryavallen,Soviet Union,2,0,Austria, ,1,0,1332
1958,11 Jun 1958 - 19:00,Group 1,Olympia Stadium,Germany FR,2,2,Czechoslovakia, ,0,2,1391
1958,11 Jun 1958 - 19:00,Group 1,Orjans Vall,Argentina,3,1,Northern Ireland, ,1,1,1324
1958,12 Jun 1958 - 19:00,Group 3,Rasunda Stadium,Sweden,2,1,Hungary, ,1,0,1406
1958,15 Jun 1958 - 14:00,Group 3,Rasunda Stadium,Sweden,0,0,Wales, ,0,0,1438
1958,15 Jun 1958 - 19:00,Group 4,Nya Ullevi,Brazil,2,0,Soviet Union, ,1,0,1344
1958,15 Jun 1958 - 19:00,Group 1,Malmo Stadion,Germany FR,2,2,Northern Ireland, ,1,1,1389
1958,15 Jun 1958 - 19:00,Group 3,Jarnvallen,Hungary,4,0,Mexico, ,1,0,1403
1958,15 Jun 1958 - 19:00,Group 2,Tunavallen,Paraguay,3,3,Yugoslavia, ,1,2,1426
1958,15 Jun 1958 - 19:00,Group 2,Eyravallen,France,2,1,Scotland, ,2,0,1387
1958,15 Jun 1958 - 19:00,Group 4,Ryavallen,England,2,2,Austria, ,0,1,1327
1958,15 Jun 1958 - 19:00,Group 1,Olympia Stadium,Czechoslovakia,6,1,Argentina, ,3,0,1325
1958,17 Jun 1958 - 19:00,Group 4,Nya Ullevi,Soviet Union,1,0,England, ,0,0,1373
1958,17 Jun 1958 - 19:00,Group 1,Malmo Stadion,Northern Ireland,2,1,Czechoslovakia,Northern Ireland win after extra time ,0,0,1422
1958,17 Jun 1958 - 19:00,Group 3,Rasunda Stadium,Wales,2,1,Hungary, ,0,1,1408
1958,19 Jun 1958 - 19:00,Quarter-finals,Nya Ullevi,Brazil,1,0,Wales, ,0,0,1345
1958,19 Jun 1958 - 19:00,Quarter-finals,Malmo Stadion,Germany FR,1,0,Yugoslavia, ,1,0,1392
1958,19 Jun 1958 - 19:00,Quarter-finals,Rasunda Stadium,Sweden,2,0,Soviet Union, ,0,0,1437
1958,19 Jun 1958 - 19:00,Quarter-finals,Idrottsparken,France,4,0,Northern Ireland, ,1,0,1385
1958,24 Jun 1958 - 19:00,Semi-finals,Nya Ullevi,Sweden,3,1,Germany FR, ,1,1,1390
1958,24 Jun 1958 - 19:00,Semi-finals,Rasunda Stadium,Brazil,5,2,France, ,2,1,1340
1958,28 Jun 1958 - 17:00,Match for third place,Nya Ullevi,France,6,3,Germany FR, ,3,1,1382
1958,29 Jun 1958 - 15:00,Final,Rasunda Stadium,Brazil,5,2,Sweden, ,2,1,1343
1962,30 May 1962 - 15:00,Group 1,Carlos Dittborn,Uruguay,2,1,Colombia, ,0,1,1479
1962,30 May 1962 - 15:00,Group 3,Estadio Sausalito,Brazil,2,0,Mexico, ,0,0,1461
1962,30 May 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,Argentina,1,0,Bulgaria, ,1,0,1447
1962,30 May 1962 - 15:00,Group 2,Nacional,Chile,3,1,Switzerland, ,1,1,1473
1962,31 May 1962 - 15:00,Group 1,Carlos Dittborn,Soviet Union,2,0,Yugoslavia, ,0,0,1563
1962,31 May 1962 - 15:00,Group 3,Estadio Sausalito,Czechoslovakia,1,0,Spain, ,0,0,1498
1962,31 May 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,Hungary,2,1,England, ,1,0,1490
1962,31 May 1962 - 15:00,Group 2,Nacional,Germany FR,0,0,Italy, ,0,0,1507
1962,02 Jun 1962 - 15:00,Group 1,Carlos Dittborn,Yugoslavia,3,1,Uruguay, ,2,1,1564
1962,02 Jun 1962 - 15:00,Group 3,Estadio Sausalito,Brazil,0,0,Czechoslovakia, ,0,0,1462
1962,02 Jun 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,England,3,1,Argentina, ,2,0,1450
1962,02 Jun 1962 - 15:00,Group 2,Nacional,Chile,2,0,Italy, ,0,0,1472
1962,03 Jun 1962 - 15:00,Group 1,Carlos Dittborn,Soviet Union,4,4,Colombia, ,3,1,1478
1962,03 Jun 1962 - 15:00,Group 3,Estadio Sausalito,Spain,1,0,Mexico, ,0,0,1497
1962,03 Jun 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,Hungary,6,1,Bulgaria, ,4,0,1470
1962,03 Jun 1962 - 15:00,Group 2,Nacional,Germany FR,2,1,Switzerland, ,1,0,1510
1962,06 Jun 1962 - 15:00,Group 1,Carlos Dittborn,Soviet Union,2,1,Uruguay, ,1,0,1562
1962,06 Jun 1962 - 15:00,Group 3,Estadio Sausalito,Brazil,2,1,Spain, ,0,1,1460
1962,06 Jun 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,Hungary,0,0,Argentina, ,0,0,1451
1962,06 Jun 1962 - 15:00,Group 2,Nacional,Germany FR,2,0,Chile, ,1,0,1471
1962,07 Jun 1962 - 15:00,Group 1,Carlos Dittborn,Yugoslavia,5,0,Colombia, ,2,0,1480
1962,07 Jun 1962 - 15:00,Group 3,Estadio Sausalito,Mexico,3,1,Czechoslovakia, ,2,1,1544
1962,07 Jun 1962 - 15:00,Group 4,Estadio El Teniente-Codelco,England,0,0,Bulgaria, ,0,0,1464
1962,07 Jun 1962 - 15:00,Group 2,Nacional,Italy,3,0,Switzerland, ,1,0,1532
1962,10 Jun 1962 - 14:30,Quarter-finals,Carlos Dittborn,Chile,2,1,Soviet Union, ,2,1,1474
1962,10 Jun 1962 - 14:30,Quarter-finals,Estadio Sausalito,Brazil,3,1,England, ,1,1,1459
1962,10 Jun 1962 - 14:30,Quarter-finals,Estadio El Teniente-Codelco,Czechoslovakia,1,0,Hungary, ,1,0,1525
1962,10 Jun 1962 - 14:30,Quarter-finals,Nacional,Yugoslavia,1,0,Germany FR, ,0,0,1511
1962,13 Jun 1962 - 14:30,Semi-finals,Estadio Sausalito,Czechoslovakia,3,1,Yugoslavia, ,0,0,1559
1962,13 Jun 1962 - 14:30,Semi-finals,Nacional,Brazil,4,2,Chile, ,2,1,1458
1962,16 Jun 1962 - 14:30,Match for third place,Nacional,Chile,1,0,Yugoslavia, ,0,0,1475
1962,17 Jun 1962 - 14:30,Final,Nacional,Brazil,3,1,Czechoslovakia, ,1,1,1463
1966,11 Jul 1966 - 19:30,Group 1,Wembley Stadium,England,0,0,Uruguay, ,0,0,1636
1966,12 Jul 1966 - 19:30,Group 2,Hillsborough,Germany FR,5,0,Switzerland, ,3,0,1656
1966,12 Jul 1966 - 19:30,Group 3,Goodison Park,Brazil,2,0,Bulgaria, ,1,0,1596
1966,12 Jul 1966 - 19:30,Group 4,Ayresome Park,Soviet Union,3,0,Korea DPR, ,2,0,1710
1966,13 Jul 1966 - 19:30,Group 1,Wembley Stadium,France,1,1,Mexico, ,0,0,1650
1966,13 Jul 1966 - 19:30,Group 3,Old Trafford Stadium,Portugal,3,1,Hungary, ,1,0,1675
1966,13 Jul 1966 - 19:30,Group 2,Villa Park,Argentina,2,1,Spain, ,0,0,1578
1966,13 Jul 1966 - 19:30,Group 4,Roker Park Ground,Italy,2,0,Chile, ,1,0,1608
1966,15 Jul 1966 - 19:30,Group 1,White City,Uruguay,2,1,France, ,2,1,1653
1966,15 Jul 1966 - 19:30,Group 2,Hillsborough,Spain,2,1,Switzerland, ,0,1,1641
1966,15 Jul 1966 - 19:30,Group 3,Goodison Park,Hungary,3,1,Brazil, ,1,1,1597
1966,15 Jul 1966 - 19:30,Group 4,Ayresome Park,Korea DPR,1,1,Chile, ,0,1,1609
1966,16 Jul 1966 - 15:00,Group 3,Old Trafford Stadium,Portugal,3,0,Bulgaria, ,2,0,1602
1966,16 Jul 1966 - 15:00,Group 2,Villa Park,Germany FR,0,0,Argentina, ,0,0,1579
1966,16 Jul 1966 - 15:00,Group 4,Roker Park Ground,Soviet Union,1,0,Italy, ,0,0,1682
1966,16 Jul 1966 - 19:30,Group 1,Wembley Stadium,England,2,0,Mexico, ,1,0,1634
1966,19 Jul 1966 - 16:30,Group 1,Wembley Stadium,Uruguay,0,0,Mexico, ,0,0,1689
1966,19 Jul 1966 - 19:30,Group 2,Hillsborough,Argentina,2,0,Switzerland, ,0,0,1582
1966,19 Jul 1966 - 19:30,Group 3,Goodison Park,Portugal,3,1,Brazil, ,2,0,1598
1966,19 Jul 1966 - 19:30,Group 4,Ayresome Park,Korea DPR,1,0,Italy, ,1,0,1679
1966,20 Jul 1966 - 19:30,Group 1,Wembley Stadium,England,2,0,France, ,1,0,1632
1966,20 Jul 1966 - 19:30,Group 3,Old Trafford Stadium,Hungary,3,1,Bulgaria, ,2,1,1599
1966,20 Jul 1966 - 19:30,Group 2,Villa Park,Germany FR,2,1,Spain, ,1,1,1637
1966,20 Jul 1966 - 19:30,Group 4,Roker Park Ground,Soviet Union,2,1,Chile, ,1,1,1610
1966,23 Jul 1966 - 15:00,Quarter-finals,Wembley Stadium,England,1,0,Argentina, ,0,0,1577
1966,23 Jul 1966 - 15:00,Quarter-finals,Hillsborough,Germany FR,4,0,Uruguay, ,1,0,1660
1966,23 Jul 1966 - 15:00,Quarter-finals,Roker Park Ground,Soviet Union,2,1,Hungary, ,1,0,1676
1966,23 Jul 1966 - 15:00,Quarter-finals,Goodison Park,Portugal,5,3,Korea DPR, ,2,3,1702
1966,25 Jul 1966 - 19:30,Semi-finals,Goodison Park,Germany FR,2,1,Soviet Union, ,1,0,1659
1966,26 Jul 1966 - 19:30,Semi-finals,Wembley Stadium,England,2,1,Portugal, ,1,0,1635
1966,28 Jul 1966 - 19:30,Match for third place,Wembley Stadium,Portugal,2,1,Soviet Union, ,1,1,1709
1966,30 Jul 1966 - 15:00,Final,Wembley Stadium,England,4,2,Germany FR,England win after extra time ,0,0,1633
1970,31 May 1970 - 12:00,Group 1,Estadio Azteca,Mexico,0,0,Soviet Union, ,0,0,1902
1970,02 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Uruguay,2,0,Israel, ,1,0,1881
1970,02 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Peru,3,2,Bulgaria, ,0,1,1780
1970,02 Jun 1970 - 16:00,Group 3,Jalisco,England,1,0,Romania, ,0,0,1812
1970,03 Jun 1970 - 16:00,Group 2,Luis Dosal,Italy,1,0,Sweden, ,1,0,1883
1970,03 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Germany FR,2,1,Morocco, ,0,1,1839
1970,03 Jun 1970 - 16:00,Group 3,Jalisco,Brazil,4,1,Czechoslovakia, ,1,1,1770
1970,03 Jun 1970 - 16:00,Group 1,Estadio Azteca,Belgium,3,0,El Salvador, ,1,0,1747
1970,06 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Uruguay,0,0,Italy, ,0,0,1884
1970,06 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Peru,3,0,Morocco, ,0,0,1893
1970,06 Jun 1970 - 16:00,Group 3,Jalisco,Romania,2,1,Czechoslovakia, ,0,1,1919
1970,06 Jun 1970 - 16:00,Group 1,Estadio Azteca,Soviet Union,4,1,Belgium, ,1,0,1753
1970,07 Jun 1970 - 12:00,Group 2,Luis Dosal,Sweden,1,1,Israel, ,0,0,1880
1970,07 Jun 1970 - 12:00,Group 4,Nou Camp - Estadio Le�n,Germany FR,5,2,Bulgaria, ,2,1,1774
1970,07 Jun 1970 - 12:00,Group 3,Jalisco,Brazil,1,0,England, ,0,0,1764
1970,07 Jun 1970 - 12:00,Group 1,Estadio Azteca,Mexico,4,0,El Salvador, ,1,0,1820
1970,10 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Sweden,1,0,Uruguay, ,0,0,1922
1970,10 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Germany FR,3,1,Peru, ,3,1,1840
1970,10 Jun 1970 - 16:00,Group 3,Jalisco,Brazil,3,2,Romania, ,2,1,1769
1970,10 Jun 1970 - 16:00,Group 1,Estadio Azteca,Soviet Union,2,0,El Salvador, ,0,0,1823
1970,11 Jun 1970 - 16:00,Group 2,Luis Dosal,Italy,0,0,Israel, ,0,0,1877
1970,11 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Bulgaria,1,1,Morocco, ,1,0,1779
1970,11 Jun 1970 - 16:00,Group 3,Jalisco,England,1,0,Czechoslovakia, ,0,0,1813
1970,11 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico,1,0,Belgium, ,1,0,1752
